EEP,log10_isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],u_sdss,g_sdss,r_sdss,i_sdss,z_sdss,phase
1328,9.39,1.5899587730987017,1.2313922572386533,3.4781811221523693,-0.21243913521857802,3.6081369831485923,0.01,0.069681,3.921451,2.036324,0.422425,-2.122514,-3.516383,5.0
1329,9.39,1.589960416701227,1.2215069970263221,3.4739139572344113,-0.2592724627965088,3.634438342277668,0.01,0.06968,3.946384,2.159848,0.49448,-2.070762,-3.507953,5.0
1330,9.39,1.589962557123476,1.204042931868151,3.4692845707431266,-0.30850099661600905,3.65894196777065,0.01,0.069681,3.974553,2.269885,0.54882,-2.019219,-3.497666,5.0
1331,9.39,1.5899653523453976,1.1731287971400692,3.464062595515985,-0.3616827043531541,3.6799479324603084,0.01,0.069681,4.003744,2.369632,0.592271,-1.963391,-3.481813,5.0
1332,9.39,1.589968491575282,1.1292111850771107,3.459208595399836,-0.40944725211512323,3.69170278529399,0.01,0.069681,4.030195,2.449479,0.629094,-1.908072,-3.458759,5.0
1333,9.39,1.5899708597570377,1.0880166410238985,3.4561382990365344,-0.438268601967646,3.692104239791046,0.01,0.069682,4.055341,2.506081,0.66343,-1.861714,-3.431198,5.0
1334,9.39,1.5899729257028146,1.0379124734999654,3.453078966952135,-0.46692179820735197,3.68765217182211,0.01,0.069683,4.087532,2.570035,0.708494,-1.806371,-3.394055,5.0
1335,9.39,1.5899747343077608,0.9780319990721209,3.4514454894160016,-0.48588655071528647,3.6727447646089937,0.01,0.069681,4.135074,2.635235,0.76464,-1.74601,-3.343449,5.0
1336,9.39,1.58997522054749,0.9595734104197381,3.454714079634697,-0.45512943584037174,3.645968014904098,0.01,0.069681,4.18175,2.64687,0.794887,-1.725271,-3.303321,5.0
1337,9.39,1.589975241588637,0.9592330439558954,3.4579549241380185,-0.41966804918345624,3.6233322633166667,0.01,0.069681,4.21199,2.644353,0.814563,-1.71752,-3.275939,5.0
1338,9.39,1.5899752597573398,0.9589356192880463,3.4619484422529005,-0.3766853347133763,3.5962158128784076,0.01,0.069681,4.236797,2.627789,0.831181,-1.716449,-3.249147,5.0
1339,9.39,1.5899752776787612,0.9585823502424192,3.466030109992171,-0.3335143473980644,3.56923936902184,0.01,0.069681,4.24696,2.590071,0.834022,-1.726951,-3.230587,5.0
1340,9.39,1.589975282106376,0.9585096524146529,3.4700823509237706,-0.29008768590670475,3.541992538807411,0.01,0.069681,4.244644,2.529974,0.819839,-1.747678,-3.218779,5.0
1341,9.39,1.5899752836454355,0.9584994244785814,3.4740857518136448,-0.24669634711476485,3.514609859522465,0.01,0.069681,4.232889,2.446191,0.784563,-1.778592,-3.213394,5.0
1342,9.39,1.5899752851896014,0.9584918087589613,3.478030450264435,-0.20339702442270238,3.4870856311806655,0.01,0.069681,4.217143,2.339894,0.72553,-1.818384,-3.213142,5.0
1343,9.39,1.5899752867677832,0.9584859159629371,3.481878383978651,-0.1602560724446618,3.4593335493861845,0.01,0.069681,4.204405,2.214912,0.642488,-1.866184,-3.218211,5.0
1344,9.39,1.5899752883969076,0.9584813589317243,3.4856870013646737,-0.11719051968497284,3.431500250333987,0.01,0.069681,4.196772,2.078419,0.54363,-1.918985,-3.226612,5.0
1345,9.39,1.5899752900946296,0.9584778244082823,3.4893870697171776,-0.07431150140619688,3.403419787280216,0.01,0.069681,4.196391,1.943952,0.442675,-1.968724,-3.232399,5.0
1346,9.39,1.5899752918962342,0.9584750428475677,3.4930193140482046,-0.031569286386643705,3.3752051980659066,0.01,0.069681,4.202112,1.815966,0.344656,-2.012986,-3.233627,5.0
1347,9.39,1.5899752942273315,0.9584728028263824,3.4965244861657063,0.010288398706840049,3.347367122851547,0.01,0.069681,4.212477,1.699656,0.254081,-2.049377,-3.228956,5.0
1348,9.39,1.5899752968892304,0.9584709659167607,3.4990013716156287,0.03967553929321987,3.327886645675339,0.01,0.069681,4.219824,1.619704,0.18963,-2.073159,-3.223766,5.0
1349,9.39,1.5899752988366362,0.9584695633420648,3.5000917278736168,0.051410499213276686,3.320512435198405,0.01,0.069681,4.22035,1.582811,0.158537,-2.08562,-3.223587,5.0
1350,9.39,1.589975300578446,0.9584684116893736,3.5011464790659206,0.06294001439322557,3.31320137316245,0.01,0.069681,4.220706,1.548223,0.128998,-2.096638,-3.222444,5.0
1351,9.39,1.58997530251263,0.9584673585711911,3.5018765070913065,0.07144842523371456,3.3076125782023005,0.01,0.069681,4.221569,1.525946,0.109916,-2.102587,-3.220018,5.0
1352,9.39,1.5899753043575124,0.9584663925941755,3.502174374247818,0.07502702661632839,3.3052249946443033,0.01,0.069681,4.222036,1.51722,0.102417,-2.104655,-3.218681,5.0
1353,9.39,1.5899753071821645,0.9584651106616011,3.502364220957539,0.0774503851423346,3.3035604211692347,0.01,0.069681,4.222554,1.51203,0.097996,-2.10559,-3.21745,5.0
1354,9.39,1.589975309377419,0.9584639936085024,3.49896140333621,0.035414207340552145,3.331984822934307,0.01,0.069681,4.213285,1.612218,0.181552,-2.082092,-3.233182,5.0
1355,9.39,1.5899753106444865,0.9584629517924557,3.495477436126033,-0.007067095293147221,3.360529806661648,0.01,0.069681,4.200872,1.722892,0.269549,-2.050729,-3.242619,5.0
1356,9.39,1.5899753117554767,0.9584616501594191,3.491938950976999,-0.04965774329138513,3.388965959388603,0.01,0.069681,4.191338,1.841627,0.361297,-2.013232,-3.246713,5.0
1357,9.39,1.5899753127999012,0.9584599365388088,3.4883463441864113,-0.0923546628453329,3.4172917274702908,0.01,0.069682,4.186604,1.9692,0.458335,-1.96891,-3.245173,5.0
1358,9.39,1.5899753138193726,0.9584575981547292,3.4846929086798846,-0.13516723393177965,3.445489572647812,0.01,0.069682,4.187916,2.101285,0.556456,-1.920321,-3.239998,5.0
1359,9.39,1.589975314844856,0.9584543314797747,3.480963966497516,-0.17811983779485904,3.4735250378364584,0.01,0.069682,4.195476,2.231514,0.648784,-1.871098,-3.233998,5.0
1360,9.39,1.5899753159005918,0.9584496911658652,3.4771895183109156,-0.22114722630085998,3.501452694698576,0.01,0.069682,4.207348,2.348412,0.723175,-1.827915,-3.232149,5.0
1361,9.39,1.5899753170143271,0.9584429716195322,3.4732700210679273,-0.2644421946408654,3.529066878004192,0.01,0.069682,4.221451,2.448223,0.775235,-1.791181,-3.234342,5.0
1362,9.39,1.5899753182175531,0.958432968417902,3.4692664275028102,-0.3078778265809509,3.556483993895503,0.01,0.069682,4.230406,2.526218,0.80507,-1.76286,-3.241406,5.0
1363,9.39,1.5899753195568818,0.9584175641405359,3.4651609046578375,-0.35148203538073364,3.583659755019867,0.01,0.069682,4.22965,2.58199,0.815563,-1.743694,-3.254267,5.0
1364,9.39,1.5899753210964018,0.9583931753430655,3.460971647293916,-0.395219683631946,3.6106303643709503,0.01,0.069682,4.216097,2.616408,0.810223,-1.734147,-3.273669,5.0
1365,9.39,1.5899753229067544,0.9583538701163716,3.4567238028723093,-0.4390537583070317,3.6374570019099473,0.01,0.069682,4.189213,2.633426,0.794337,-1.733247,-3.299366,5.0
1366,9.39,1.5899753250600093,0.9582904428823875,3.452398744240277,-0.4830131848515871,3.664090351172043,0.01,0.069682,4.151959,2.641342,0.775709,-1.737447,-3.329284,5.0
1367,9.39,1.589975327639559,0.9581884394687479,3.4480116675246837,-0.5270770878887845,3.690564431811849,0.01,0.069682,4.138796,2.674083,0.779814,-1.728249,-3.349624,5.0
1368,9.39,1.589975330717424,0.9580264707717603,3.443601918851484,-0.5711935031181885,3.7169759926218133,0.01,0.069682,4.157498,2.720164,0.811854,-1.719354,-3.372981,5.0
1369,9.39,1.5899753344530065,0.957763399717623,3.4391949209248445,-0.6153470390706284,3.743394573856561,0.01,0.069682,4.171342,2.757757,0.841298,-1.717052,-3.401624,5.0
1370,9.39,1.5899753392044014,0.9573149689634541,3.4347696547156072,-0.6596037527541813,3.769767878585005,0.01,0.069682,4.177087,2.789041,0.866321,-1.718497,-3.433218,5.0
1371,9.39,1.5899753458883894,0.9564334991654607,3.4304001798806847,-0.7039435540475464,3.7962720698488424,0.01,0.069682,4.173726,2.812454,0.88533,-1.7249,-3.468538,5.0
1372,9.39,1.5899753594724013,0.9538803026354001,3.426692183532963,-0.7415023213181555,3.8179647621258894,0.01,0.069684,4.166246,2.829008,0.899633,-1.73155,-3.49901,5.0
1373,9.39,1.589975376329227,0.950773117238665,3.4248235920168604,-0.7607402989721443,3.8284587930215435,0.01,0.069684,4.161467,2.836757,0.906723,-1.734826,-3.514065,5.0
1374,9.39,1.5899753867582098,0.9492727269608991,3.4237884124343223,-0.7727143600699301,3.8356561133016975,0.01,0.069685,4.155426,2.837643,0.90723,-1.740068,-3.525839,5.0
1375,9.39,1.589975398803586,0.9473469809185668,3.4229939467676,-0.7835464978417856,3.8424679085892253,0.01,0.069685,4.148096,2.835524,0.904701,-1.747058,-3.537899,5.0
1376,9.39,1.5899754110225541,0.9455006204644747,3.422767349095645,-0.789415711297638,3.8465997846492366,0.01,0.069686,4.141959,2.830591,0.899329,-1.753833,-3.546273,5.0
1377,9.39,1.5899754251217355,0.943409602633062,3.4229087732100365,-0.7928434338890356,3.8496223321239293,0.01,0.069687,4.135628,2.822748,0.890895,-1.761744,-3.553602,5.0
1378,9.39,1.5899754542801767,0.9403685380637099,3.42329578575211,-0.79608557501346,3.8529866143821625,0.01,0.069686,4.127306,2.810933,0.878197,-1.772713,-3.562621,5.0
1379,9.39,1.5899755030166127,0.9344826758582845,3.424027486721842,-0.7998348473696341,3.8568067350413275,0.01,0.069689,4.116723,2.79399,0.85985,-1.787677,-3.573771,5.0
1380,9.39,1.5899755592434215,0.9204576549046963,3.4279906288240967,-0.7790115993818021,3.84464845826445,0.01,0.069689,4.116826,2.764512,0.828345,-1.798597,-3.561356,5.0
1381,9.39,1.5899756075636626,0.9128920495709869,3.431046495776806,-0.7418446401916053,3.815790937007544,0.01,0.069691,4.148034,2.776391,0.842618,-1.766833,-3.509699,5.0
1382,9.39,1.5899756601613861,0.9080818641127867,3.4343303688601794,-0.7025577116493054,3.7871576426625384,0.01,0.069691,4.170656,2.779224,0.849144,-1.741054,-3.462004,5.0
1383,9.39,1.5899757201812414,0.9042729325023529,3.4377469632669895,-0.6623740476315377,3.758674593119324,0.01,0.069692,4.18559,2.774625,0.849588,-1.720088,-3.417661,5.0
1384,9.39,1.589975785810179,0.9009427868048632,3.4413199678410518,-0.6215595010836044,3.7304150009147894,0.01,0.069691,4.192162,2.761805,0.843218,-1.704516,-3.377076,5.0
1385,9.39,1.5899758646960946,0.8970064115587586,3.4449740467857097,-0.5809055730410855,3.702282438203317,0.01,0.069691,4.191536,2.742421,0.831654,-1.693143,-3.339535,5.0
1386,9.39,1.5899759883522813,0.888931893841286,3.4488099629667124,-0.5422268898587224,3.6745124713821014,0.01,0.069691,4.190941,2.712601,0.818437,-1.691663,-3.309469,5.0
1387,9.39,1.5899760986364053,0.8843226135590421,3.4526257500341444,-0.5016828988803262,3.6466813127577256,0.01,0.069691,4.19877,2.684352,0.818987,-1.695359,-3.286234,5.0
1388,9.39,1.5899762134297863,0.8807971750847633,3.4564733927108735,-0.4604853861618273,3.6189099670113976,0.01,0.069691,4.242788,2.687926,0.845935,-1.681381,-3.249471,5.0
1389,9.39,1.589976341872024,0.8775295714272531,3.460323525427775,-0.41916428700230524,3.591150302409671,0.01,0.069691,4.279149,2.684087,0.870697,-1.672037,-3.216409,5.0
1390,9.39,1.5899764836535542,0.8746038967999055,3.4641458460063217,-0.37771354309154564,3.5633277674642096,0.01,0.069691,4.303859,2.66575,0.887003,-1.670192,-3.188867,5.0
1391,9.39,1.5899766365396406,0.8722006063472342,3.467991795083509,-0.33594236278447215,3.5355676292774736,0.01,0.069691,4.315334,2.626712,0.888727,-1.678847,-3.168644,5.0
1392,9.39,1.5899768124406912,0.870203563074183,3.4718202845535324,-0.2940162195578966,3.5078102477957955,0.01,0.069691,4.315248,2.565069,0.872184,-1.697999,-3.1554,5.0
1393,9.39,1.5899771166542953,0.8684929099553265,3.4749515993034104,-0.2602999979504703,3.4856468767775404,0.01,0.069691,4.307877,2.495734,0.841276,-1.722823,-3.150809,5.0
1394,9.39,1.5899773947472224,0.867075632157603,3.4761531076607772,-0.2498689728422681,3.479216309924663,0.01,0.069691,4.301232,2.461152,0.82108,-1.738658,-3.154798,5.0
1395,9.39,1.5899776290372225,0.8658899315154713,3.477224997217635,-0.24021458844001162,3.473178387713056,0.01,0.069691,4.295578,2.428898,0.801599,-1.752932,-3.158132,5.0
1396,9.39,1.589977900034028,0.8648073023871927,3.4778896056749105,-0.23472885373255328,3.469751932780266,0.01,0.069691,4.291749,2.407382,0.787796,-1.762918,-3.161205,5.0
1397,9.39,1.5899781578662853,0.8638213032758908,3.4782372535969346,-0.2320381611293506,3.467920691894226,0.01,0.069692,4.29003,2.395997,0.780365,-1.768171,-3.162804,5.0
1398,9.39,1.5899784444090315,0.8627773666757463,3.4785045685690745,-0.22949388721606848,3.465909818450942,0.01,0.069692,4.289766,2.388314,0.775753,-1.770912,-3.162681,5.0
1399,9.39,1.5899787909644958,0.8614732255086152,3.478689097882921,-0.22718458114513168,3.463707145609712,0.01,0.069692,4.291098,2.384657,0.774264,-1.770952,-3.160696,5.0
1400,9.39,1.5899792273209554,0.8596331532751027,3.4787760025064154,-0.2252632753031081,3.4612752668037867,0.01,0.069692,4.294416,2.385923,0.776639,-1.767712,-3.156446,5.0
1401,9.39,1.5899799682272566,0.8564036221952787,3.4765225881368016,-0.25058253707217576,3.4760400477839806,0.01,0.069691,4.305796,2.455353,0.819157,-1.739651,-3.152337,5.0
1402,9.39,1.5899805983979207,0.8520285900042471,3.472454550642441,-0.295954551647345,3.5031651974629447,0.01,0.069691,4.321969,2.557637,0.871095,-1.699739,-3.151999,5.0
1403,9.39,1.5899813176434308,0.8448675928583784,3.468202596469257,-0.3426483700403935,3.529629977507466,0.01,0.069692,4.333141,2.639379,0.902391,-1.666474,-3.155134,5.0
1404,9.39,1.5899821751554992,0.83278759081074,3.4637176888947185,-0.39158736124582516,3.555134266688125,0.01,0.069692,4.335149,2.700551,0.916439,-1.639942,-3.162078,5.0
1405,9.39,1.5899832105819651,0.8119782120005629,3.458952956624353,-0.44438563225005145,3.5790970375210134,0.01,0.069693,4.326225,2.744442,0.91926,-1.618408,-3.171763,5.0
1406,9.39,1.5899844734566293,0.7728243902832266,3.4545065846495895,-0.5041609205317751,3.601195445461469,0.01,0.069692,4.308541,2.771869,0.915703,-1.60541,-3.185789,5.0
1407,9.39,1.5899857400452648,0.7200129660618102,3.452777945673316,-0.5598061038862494,3.620789614428143,0.01,0.069693,4.327077,2.795726,0.917201,-1.603499,-3.19834,5.0
1408,9.39,1.5899865016602917,0.686486767073543,3.455133175265311,-0.5875607946331718,3.6374727093444554,0.01,0.069694,4.307778,2.740399,0.868629,-1.664361,-3.247451,5.0
1409,9.39,1.589987136167744,0.6598491081570994,3.459883442657896,-0.6005299735388583,3.6522744840233465,0.01,0.069693,4.269881,2.637563,0.794387,-1.76525,-3.321576,6.0
1410,9.39,1.5899876888716276,0.6291993478167522,3.47417475604975,-0.5726680677949321,3.6609104787727165,0.01,0.069694,4.158452,2.257801,0.553544,-2.064472,-3.519455,6.0
1411,9.39,1.589987961045666,0.6126535626481461,3.4890120961120776,-0.5283063150187619,3.6643310894277983,0.01,0.069695,3.965384,1.477739,-0.062384,-2.548329,-3.829587,6.0
1412,9.39,1.5899881287441027,0.6018794797242037,3.503901464953247,-0.4780476871040102,3.6659236361794703,0.01,0.069694,3.72688,0.538959,-0.931991,-3.090209,-4.167828,6.0
1413,9.39,1.589988215438864,0.5959782854030394,3.5187982351933265,-0.42373443353010776,3.666914917464007,0.01,0.069694,3.477214,-0.234665,-1.773111,-3.494758,-4.377241,6.0
1414,9.39,1.5899882859439027,0.5913963033783078,3.5336978234805883,-0.36827120441400807,3.6676992484523043,0.01,0.069695,3.205712,-0.935101,-2.621297,-3.825427,-4.517248,6.0
1415,9.39,1.5899883463131272,0.5876693384092224,3.548601184342121,-0.31195277708689184,3.668252470422135,0.01,0.069695,2.918726,-1.484465,-3.220544,-4.070853,-4.612808,6.0
1416,9.39,1.589988395927277,0.5847440156010592,3.5634858310032222,-0.25509434502433637,3.6687699511077247,0.01,0.069695,2.623753,-1.859126,-3.544782,-4.21895,-4.657467,6.0
1417,9.39,1.5899884368140602,0.5824306415957625,3.5783627312126995,-0.19761654296066283,3.669082271318966,0.01,0.069696,2.255978,-2.17223,-3.778025,-4.330743,-4.691216,6.0
1418,9.39,1.589988471635425,0.5805537917437479,3.5932608775848567,-0.13974376656641008,3.669404059007973,0.01,0.069696,1.799118,-2.443515,-3.937477,-4.417201,-4.724681,6.0
1419,9.39,1.5899885011467858,0.5790375233540352,3.608165342853969,-0.08151205261584882,3.669657773037637,0.01,0.069697,1.305461,-2.681638,-4.067488,-4.489076,-4.752652,6.0
1420,9.39,1.589988526525349,0.5777943672411026,3.6230694687124396,-0.022985734091560617,3.6698172407385767,0.01,0.069698,0.783703,-2.889938,-4.175461,-4.54857,-4.775308,6.0
1421,9.39,1.5899885488226049,0.5767514391767588,3.637886192111549,0.03549636927218156,3.6698197647792803,0.01,0.069697,0.286005,-3.075708,-4.267407,-4.60069,-4.792736,6.0
1422,9.39,1.5899885671562999,0.5759284691034217,3.652699474880521,0.09400150104457161,3.6699493876447717,0.01,0.069698,-0.181311,-3.24199,-4.344474,-4.644683,-4.805515,6.0
1423,9.39,1.5899885832615437,0.5752381047754532,3.6674245383750255,0.15234042783850532,3.669991226000808,0.01,0.069699,-0.589309,-3.394189,-4.405472,-4.679682,-4.813411,6.0
1424,9.39,1.5899885971628136,0.5746662586204043,3.682191065239337,0.2110271177602012,3.669939797564325,0.01,0.069699,-0.950973,-3.535082,-4.455589,-4.702232,-4.812973,6.0
1425,9.39,1.5899886097246507,0.574172708522643,3.6970151864480196,0.2700820533931645,3.6698090665524963,0.01,0.069699,-1.251453,-3.661174,-4.490863,-4.710485,-4.802242,6.0
1426,9.39,1.5899886202104312,0.5737747950726383,3.711902487292286,0.3292343391296283,3.6699055570093013,0.01,0.069701,-1.533534,-3.782616,-4.521903,-4.71043,-4.786607,6.0
1427,9.39,1.589988629831013,0.5734265628611069,3.726787568006536,0.3887573659951315,3.6696597025373965,0.01,0.069701,-1.826442,-3.907605,-4.555138,-4.712887,-4.770413,6.0
1428,9.39,1.5899886382743054,0.5731308520698145,3.7416050059745594,0.4465498876562499,3.6709133030513565,0.01,0.069705,-2.120365,-4.036165,-4.590228,-4.718633,-4.756561,6.0
1429,9.39,1.5899886420793474,0.5730046943644896,3.7541496373345113,0.49786253784658746,3.669683751594592,0.01,0.069707,-2.295805,-4.119099,-4.598953,-4.69944,-4.726781,6.0
1430,9.39,1.589988649614739,0.5727747132045006,3.7688296758883144,0.5556383162162057,3.670453976338336,0.01,0.069711,-2.474424,-4.212473,-4.607465,-4.674273,-4.692622,6.0
1431,9.39,1.589988656055445,0.5725850051275384,3.783043930024749,0.6128216271822362,3.6699839295678536,0.01,0.069714,-2.623474,-4.293678,-4.606317,-4.64097,-4.65205,6.0
1432,9.39,1.5899886606958389,0.5724583362610388,3.7967189392021177,0.6689017164101194,3.6685078435797274,0.01,0.069718,-2.747533,-4.362305,-4.596355,-4.600568,-4.606269,6.0
1433,9.39,1.5899886654247597,0.5723297629723835,3.811297297907501,0.7270615182405069,3.66856404886197,0.01,0.069724,-2.867353,-4.43099,-4.583711,-4.556133,-4.557592,6.0
1434,9.39,1.5899886698481165,0.5722090566150019,3.826012122560294,0.785908591922883,3.6684847794977697,0.01,0.069728,-2.975214,-4.489285,-4.56639,-4.507571,-4.505132,6.0
1435,9.39,1.5899886735586737,0.5721121957862985,3.8403597756252768,0.8432547736049193,3.6684557523879846,0.01,0.069732,-3.070606,-4.534334,-4.546323,-4.458399,-4.451921,6.0
1436,9.39,1.589988677008531,0.5720265528590984,3.8547277832899547,0.9007291927122657,3.6683884014290022,0.01,0.069735,-3.157393,-4.567379,-4.522861,-4.408003,-4.396277,6.0
1437,9.39,1.5899886799857068,0.5719567663203396,3.869435927822571,0.9596631085142167,3.668234116690498,0.01,0.06974,-3.240987,-4.58629,-4.494808,-4.355844,-4.336992,6.0
1438,9.39,1.5899886824637655,0.5719017921310905,3.88374396148999,1.016872818506599,3.6682148274498823,0.01,0.069743,-3.316489,-4.588974,-4.463305,-4.304075,-4.276855,6.0
1439,9.39,1.5899886845586964,0.5718575992113117,3.898216358031395,1.074777014213661,3.6681666816982315,0.01,0.069745,-3.386035,-4.571127,-4.428351,-4.254973,-4.213998,6.0
1440,9.39,1.589988686294311,0.5718234907379282,3.9129224444807336,1.133641637310277,3.668100516919232,0.01,0.069748,-3.457835,-4.519992,-4.382579,-4.206017,-4.142052,6.0
1441,9.39,1.5899886874185225,0.571803413375317,3.927375936925068,1.1909624351476211,3.668578452774542,0.01,0.06975,-3.476761,-4.528008,-4.336904,-4.140524,-4.06953,6.0
1442,9.39,1.5899886884758152,0.5717867594304903,3.941762636933089,1.2484761986511865,3.66859884930988,0.01,0.069753,-3.518093,-4.481404,-4.282577,-4.080635,-3.994168,6.0
1443,9.39,1.5899886895016724,0.5717725845762307,3.956280464212072,1.306566566319736,3.668569031360892,0.01,0.069754,-3.553596,-4.4305,-4.222957,-4.017459,-3.913253,6.0
1444,9.39,1.5899886906545728,0.5717584286915474,3.9708949059641716,1.3652550816733875,3.668327536580629,0.01,0.069756,-3.531512,-4.419833,-4.166541,-3.942991,-3.829329,6.0
1445,9.39,1.5899886918934085,0.5717449184493734,3.9855014642899804,1.42409465370634,3.667903940847071,0.01,0.069759,-3.561179,-4.35394,-4.101218,-3.874823,-3.746792,6.0
1446,9.39,1.5899886932007483,0.5717323923781412,3.999940515670081,1.4822256476759557,3.6675196417148954,0.01,0.06976,-3.583285,-4.292684,-4.034884,-3.805316,-3.663511,6.0
1447,9.39,1.589988694647913,0.5717202045321883,4.014397593356012,1.540471113415503,3.667093232259264,0.01,0.069763,-3.594104,-4.229008,-3.965865,-3.733199,-3.578919,6.0
1448,9.39,1.5899886961889724,0.571708938319492,4.02886144170622,1.5988274293553317,3.6665837549248,0.01,0.069765,-3.598219,-4.162858,-3.894076,-3.658276,-3.492738,6.0
1449,9.39,1.5899886978116937,0.571699205135866,4.043333570348922,1.6570193903396278,3.666272917329586,0.01,0.069769,-3.598181,-4.094935,-3.820206,-3.581053,-3.40494,6.0
1450,9.39,1.5899886995313959,0.5716908128322608,4.057849458757231,1.7153818242617276,3.6659676640051786,0.01,0.069772,-3.590894,-4.024119,-3.742956,-3.500142,-3.314033,6.0
1451,9.39,1.5899887013776095,0.5716836890041346,4.0723708275881245,1.7736955095248392,3.6657340438005965,0.01,0.069779,-3.576544,-3.951633,-3.66388,-3.417246,-3.221865,6.0
1452,9.39,1.5899887034324798,0.5716771935310259,4.08689540659077,1.8320558081392737,3.665467128105103,0.01,0.069784,-3.556619,-3.878746,-3.584766,-3.334315,-3.130466,6.0
1453,9.39,1.5899887057408884,0.5716710094979112,4.101415819800631,1.8904541898037093,3.6651457024487364,0.01,0.06979,-3.531135,-3.805325,-3.505425,-3.251136,-3.039726,6.0
1454,9.39,1.589988708355027,0.571664992104303,4.1159306556965385,1.94886073088478,3.664793934233405,0.01,0.069796,-3.505064,-3.72936,-3.423428,-3.165199,-2.946033,6.0
1455,9.39,1.589988711313252,0.5716589526838377,4.130441348279576,2.0073283245698494,3.664364522980674,0.01,0.069804,-3.482174,-3.647288,-3.336601,-3.074876,-2.846915,6.0
1456,9.39,1.5899887146226428,0.57165309941467,4.144948513014866,2.065800081427209,3.6639169785335097,0.01,0.069812,-3.442888,-3.572753,-3.250335,-2.982387,-2.746804,6.0
1457,9.39,1.5899887180792245,0.5716477552778156,4.159411329700903,2.1240842757198504,3.663479990954444,0.01,0.06982,-3.37886,-3.511357,-3.168144,-2.890503,-2.649748,6.0
1458,9.39,1.5899887203938345,0.5716436334260977,4.168882885477875,2.162285287245858,3.663162067525713,0.01,0.069826,-3.3347,-3.471361,-3.114547,-2.830545,-2.586722,6.0
1459,9.39,1.5899887230570842,0.5716398292986004,4.182270116372892,2.2161458984710976,3.6628474860590714,0.01,0.069833,-3.288974,-3.405897,-3.03778,-2.747751,-2.498639,6.0
1460,9.39,1.589988725669225,0.5716364230673059,4.193732864048794,2.262287501964708,3.6625542809485294,0.01,0.069839,-3.259147,-3.344259,-2.971231,-2.6778,-2.423648,6.0
1461,9.39,1.5899887287406194,0.5716330130883523,4.204954290645914,2.3074922896539847,3.662232604861087,0.01,0.069846,-3.230353,-3.283995,-2.906556,-2.609877,-2.350817,6.0
1462,9.39,1.589988732083448,0.5716296255921813,4.218734622485479,2.3629422160147864,3.661901428062999,0.01,0.069849,-3.194355,-3.211446,-2.828304,-2.527386,-2.262408,6.0
1463,9.39,1.589988735474399,0.5716263887985109,4.229282948944711,2.405470158290088,3.66156432787243,0.01,0.069853,-3.167196,-3.155971,-2.768973,-2.464995,-2.195523,6.0
1464,9.39,1.5899887380963131,0.571623821516116,4.23616967016215,2.433262369969183,3.6613170486800417,0.01,0.069859,-3.149819,-3.119822,-2.730638,-2.424798,-2.152398,6.0
1465,9.39,1.589988739653001,0.571621905386407,4.247768785627976,2.47979836052195,3.6611760643663525,0.01,0.069861,-3.121884,-3.059859,-2.667514,-2.358743,-2.081431,6.0
1466,9.39,1.5899887410176703,0.5716200743854283,4.2529475020492225,2.500640995889722,3.6610469032750905,0.01,0.069864,-3.109444,-3.032889,-2.639429,-2.329572,-2.050125,6.0
1467,9.39,1.5899887428481947,0.5716179924146166,4.263234367147894,2.5419323815922725,3.6609013957686516,0.01,0.069868,-3.082066,-2.978973,-2.583567,-2.272175,-1.988739,6.0
1468,9.39,1.5899887442717027,0.5716161227467512,4.270804079493855,2.572342774505637,3.660768432105363,0.01,0.069869,-3.062747,-2.939192,-2.542642,-2.230551,-1.944368,6.0
1469,9.39,1.5899887460176152,0.5716140727941427,4.278543572537971,2.6034467823997662,3.660620838803845,0.01,0.069872,-3.03189,-2.898187,-2.496939,-2.182649,-1.893609,6.0
1470,9.39,1.5899887477027375,0.5716120566004605,4.288954033460938,2.645224079854517,3.660483852744269,0.01,0.069876,-2.96578,-2.842623,-2.427557,-2.106324,-1.814014,6.0
1471,9.39,1.5899887491709648,0.5716101487488963,4.295706751860869,2.672372990933111,3.6603443658689034,0.01,0.069878,-2.920135,-2.80654,-2.381805,-2.056025,-1.761635,6.0
1472,9.39,1.5899887509352637,0.5716081511045631,4.301967612679865,2.6975586787010113,3.6602006035238253,0.01,0.069881,-2.885169,-2.773341,-2.341761,-2.012625,-1.716274,6.0
1473,9.39,1.5899887527868541,0.5716061649678039,4.311412874479264,2.735490333649123,3.66004848654815,0.01,0.069883,-2.845525,-2.724129,-2.286165,-1.953607,-1.65433,6.0
1474,9.39,1.5899887546033709,0.5716040870046097,4.320974794769153,2.7739029994846414,3.659881923050237,0.01,0.069885,-2.814832,-2.674929,-2.233612,-1.89891,-1.596786,6.0
1475,9.39,1.589988756301071,0.5716019663615983,4.32842810743916,2.8038641252994254,3.659732436943879,0.01,0.069887,-2.794991,-2.636777,-2.194285,-1.858538,-1.554282,6.0
1476,9.39,1.589988758129923,0.5715997453732873,4.335588503753424,2.832671275488069,3.659565184640562,0.01,0.069889,-2.77768,-2.600132,-2.157221,-1.820793,-1.514558,6.0
1477,9.39,1.589988760068609,0.5715975097949119,4.342702836430347,2.8612999845611657,3.6593921076722924,0.01,0.069891,-2.761025,-2.563654,-2.120665,-1.783728,-1.475589,6.0
